StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
DL035,2018-07-23,29.07,50.88,2.08,12.77,8.5,30.96,0.87,8.44,34.24,2.0,,,93.0,Satisfactory
TN001,2016-05-05,37.97,,5.78,16.17,14.25,,,2.23,24.02,0.75,0.88,,73.0,Satisfactory
KA005,2018-09-02,,82.06,9.14,13.44,22.59,,1.19,10.02,,,,,125.0,Moderate
TN004,2016-08-28,29.12,,7.41,13.08,15.49,,43.08,7.04,19.52,0.12,1.06,,178.0,Moderate
TG002,2017-08-02,15.15,47.1,7.08,13.82,13.11,,0.66,13.81,24.67,1.06,5.55,0.17,66.0,Satisfactory
DL011,2020-04-18,,,23.58,20.26,,,,15.85,38.1,6.05,17.55,,,
KA003,2018-06-29,15.98,,6.23,21.96,14.68,,0.8,4.01,15.87,0.93,2.99,,45.0,Good
TG001,2019-10-12,28.86,68.24,0.98,24.07,13.54,20.78,0.52,9.02,44.97,0.02,1.3,0.02,76.0,Satisfactory
TG002,2020-03-07,29.07,89.89,5.26,26.03,17.65,21.91,0.0,2.34,29.46,4.21,12.43,1.83,90.0,Satisfactory
UP012,2019-04-04,196.94,,7.8,5.21,9.01,,1.42,3.48,40.65,3.34,7.28,,351.0,Very Poor
DL034,2019-12-07,275.41,410.09,88.42,78.53,111.87,45.75,2.85,13.03,22.33,9.73,83.05,,403.0,Severe
TG002,2018-08-14,17.25,52.75,3.31,17.33,11.91,5.93,0.26,2.53,20.68,2.05,9.21,1.48,23.0,Good
DL015,2019-06-26,82.98,175.62,7.56,38.88,26.78,25.25,1.68,23.52,36.53,1.27,22.14,,149.0,Moderate
DL035,2018-05-21,69.92,212.0,1.87,11.38,13.31,35.8,0.48,6.17,96.43,0.21,,,220.0,Poor
DL029,2019-10-03,41.95,95.79,62.27,47.19,75.51,25.42,1.49,17.04,37.43,6.89,29.83,,109.0,Moderate
UP014,2019-05-31,131.92,,13.86,8.72,15.72,,0.61,1.91,48.96,1.59,1.3,,313.0,Very Poor
DL030,2020-01-06,109.91,189.29,20.69,45.93,66.62,,0.94,,20.43,0.0,0.12,0.03,268.0,Poor
DL012,2019-07-16,23.6,96.7,10.69,29.75,40.45,,1.87,,29.94,,,,125.0,Moderate
PB001,2018-09-24,,17.01,5.52,0.79,6.29,6.7,0.0,4.9,16.19,5.77,3.68,6.79,22.0,Good
DL010,2019-12-07,293.19,523.38,117.69,68.75,132.53,29.66,3.34,21.81,27.0,7.08,28.66,,447.0,Severe
RJ005,2018-06-14,103.48,290.22,13.46,16.49,19.19,23.53,0.44,9.32,42.59,0.35,1.4,,236.0,Poor
DL007,2018-09-19,60.96,211.89,149.78,105.31,239.93,,0.29,,29.07,0.0,0.0,0.0,252.0,Poor
DL021,2016-08-22,44.46,,7.44,21.36,19.93,,,5.86,21.74,2.53,9.42,,85.0,Satisfactory
MH005,2018-06-19,15.87,43.53,30.34,27.43,57.08,,1.4,20.43,35.72,0.75,,,88.0,Satisfactory
DL029,2019-04-14,40.1,176.85,53.47,62.63,77.08,28.91,0.96,24.89,28.74,4.58,34.69,,143.0,Moderate
ML001,2020-02-09,25.93,34.99,0.93,2.85,1.22,2.95,0.26,9.69,43.66,0.25,0.02,,62.0,Satisfactory
TN004,2015-08-05,76.18,,9.78,22.5,26.83,,0.84,37.37,28.66,30.27,31.58,,128.0,Moderate
DL009,2019-01-28,120.85,205.88,25.54,44.9,44.66,22.92,0.89,15.68,36.74,2.64,18.49,,301.0,Very Poor
HR014,2017-03-22,135.89,,4.51,11.22,,,0.67,21.86,37.31,0.03,2.4,,300.0,Poor
KA007,2019-02-17,39.69,85.29,3.33,23.02,14.46,8.51,0.71,2.56,60.39,0.26,2.02,,110.0,Moderate
DL033,2018-07-16,40.27,,18.72,46.78,39.86,,0.69,7.26,11.2,1.96,11.22,,71.0,Satisfactory
HR014,2019-07-10,74.5,,13.68,6.15,5.1,,0.36,7.01,17.02,1.99,6.0,,105.0,Moderate
DL030,2018-11-28,195.58,235.6,12.02,28.51,30.58,,2.11,,17.9,0.08,0.64,1.32,335.0,Very Poor
DL034,2017-02-11,158.03,,173.35,59.14,170.24,69.96,,,,,,,320.0,Very Poor
DL031,2017-02-13,125.32,278.83,68.16,80.24,164.59,32.99,2.15,24.55,58.12,16.95,39.63,,244.0,Poor
DL033,2015-02-26,,,11.95,33.27,35.93,,25.27,6.81,24.52,2.37,14.01,,,
DL038,2020-01-08,145.71,167.78,21.97,13.46,25.08,54.59,1.87,8.33,7.42,0.53,6.78,,337.0,Very Poor
TN003,2020-01-02,33.62,,6.28,22.84,29.12,61.16,1.67,5.04,,,,,98.0,Satisfactory
DL037,2018-11-28,234.35,430.97,181.05,76.43,188.56,45.28,3.39,18.75,27.65,6.33,118.02,,377.0,Very Poor
HR011,2018-12-14,106.7,146.35,26.66,66.8,86.02,,0.45,,22.02,,,,283.0,Poor
UP012,2016-06-22,33.26,,4.54,47.93,6.24,,,4.13,4.82,0.51,0.86,,141.0,Moderate
DL002,2019-03-01,97.39,267.9,30.56,101.17,63.06,31.38,1.44,16.08,12.41,4.24,32.7,,239.0,Poor
RJ006,2018-06-29,10.88,23.74,7.6,13.91,21.51,17.41,0.75,10.3,42.4,0.53,1.54,,57.0,Satisfactory
DL023,2019-01-19,237.23,392.48,77.69,47.48,88.55,47.02,1.81,21.04,14.34,5.23,51.55,,386.0,Very Poor
JH001,2018-01-21,,146.55,8.78,10.21,,7.02,0.36,59.32,24.24,,,,119.0,Moderate
DL022,2018-08-23,13.59,29.62,2.11,15.29,9.85,24.08,1.27,3.77,14.33,1.63,6.23,,61.0,Satisfactory
KA003,2015-02-05,,,14.4,33.76,25.75,,0.54,8.93,16.06,6.53,27.29,,,
DL018,2019-10-10,80.5,189.55,86.15,72.01,108.48,29.62,2.09,11.09,23.88,2.49,10.24,,159.0,Moderate
BR007,2020-04-03,50.52,,11.16,135.27,81.03,,1.73,14.81,,0.39,0.4,0.0,109.0,Moderate
DL028,2018-06-16,97.79,97.79,10.98,44.31,53.64,47.51,0.7,11.87,553.58,0.5,1.32,,457.0,Severe
UP012,2017-04-22,119.38,,8.04,18.26,,,1.36,6.98,102.17,,,,253.0,Poor
TN003,2016-07-12,20.43,,6.32,15.56,16.48,139.21,0.94,1.96,,,,,58.0,Satisfactory
DL022,2019-05-13,173.02,246.2,1.71,34.21,19.43,32.66,0.81,44.25,103.97,0.94,3.66,,346.0,Very Poor
KA008,2020-06-11,16.53,28.34,1.49,11.31,7.1,6.99,0.45,5.15,19.0,0.12,0.72,,38.0,Good
TN003,2020-01-10,58.47,,5.3,31.47,36.77,42.96,1.13,20.5,,,,,98.0,Satisfactory
DL024,2019-03-07,132.88,225.62,71.99,60.07,88.7,48.31,2.12,23.94,41.46,5.06,40.44,,305.0,Very Poor
KA003,2018-07-17,23.51,,5.18,14.96,10.11,,0.77,3.66,15.7,0.46,1.48,,42.0,Good
TG002,2018-04-09,28.67,83.58,2.46,48.41,27.97,18.89,0.63,1.47,70.33,5.91,14.41,7.44,117.0,Moderate
DL026,2019-06-06,58.88,231.65,15.74,30.08,28.82,25.85,1.21,17.89,59.23,2.89,26.8,,187.0,Moderate
OD001,2020-01-12,,,24.97,19.02,36.85,42.34,1.71,4.11,30.9,0.0,,,,
TN003,2015-07-12,105.55,,6.57,13.94,17.08,52.0,2.7,10.51,,,,,250.0,Poor
OD002,2019-05-10,46.56,204.14,11.48,13.54,24.41,6.7,1.86,26.36,7.86,0.0,,,171.0,Moderate
DL013,2019-03-24,56.89,,5.27,38.54,24.4,17.29,0.69,24.92,,,,,89.0,Satisfactory
DL010,2018-04-29,83.46,168.62,3.65,23.2,28.44,57.62,1.16,5.91,70.95,0.3,1.14,,298.0,Poor
AP005,2020-05-23,15.91,81.11,3.27,23.59,14.25,13.57,0.11,8.48,37.58,2.55,2.85,0.7,79.0,Satisfactory
DL029,2019-07-04,26.27,95.75,41.94,48.39,60.11,27.34,1.23,9.65,16.66,0.8,26.44,,93.0,Satisfactory
TN003,2018-09-10,66.18,,9.22,16.47,25.68,22.0,0.99,4.35,,,,,85.0,Satisfactory
HR014,2017-09-12,95.69,,2.17,25.88,,,1.12,4.72,14.26,0.03,3.25,,238.0,Poor
DL010,2018-03-23,94.25,216.39,8.32,22.7,39.47,26.33,0.73,4.22,63.98,0.43,0.62,,261.0,Poor
DL021,2015-05-20,40.88,,7.63,17.38,34.56,,11.86,1.5,33.69,2.45,2.76,,344.0,Very Poor
DL020,2018-11-23,256.46,490.73,73.46,66.56,95.35,86.89,1.88,34.48,7.31,9.67,165.69,,509.0,Severe
KA011,2019-09-26,24.94,62.47,20.59,18.79,26.89,9.98,0.65,1.52,39.09,0.09,0.71,,68.0,Satisfactory
RJ004,2018-01-15,63.6,165.53,52.97,7.28,52.92,34.92,0.0,9.64,29.57,3.29,,,165.0,Moderate
WB013,2018-07-12,18.38,36.92,4.68,27.7,32.37,11.69,0.4,1.28,16.2,2.36,2.53,,42.0,Good
UP014,2015-06-28,9.29,,0.99,10.53,2.21,,1.32,5.22,26.94,0.05,0.1,,72.0,Satisfactory
MH009,2019-08-08,19.12,105.8,92.19,10.45,102.64,18.02,0.11,11.57,4.15,1.78,,,119.0,Moderate
MH012,2020-04-29,13.37,55.3,30.92,16.96,47.88,0.19,0.27,2.92,5.55,,,,61.0,Satisfactory
BR007,2016-10-08,48.71,,22.62,17.22,39.65,,0.85,6.1,10.34,0.14,0.6,0.33,104.0,Moderate
ML001,2020-06-03,19.65,27.54,0.96,2.65,1.02,2.74,0.17,9.84,12.45,0.23,0.45,,33.0,Good
GJ001,2020-04-23,31.67,81.09,3.93,16.17,10.82,,0.35,32.39,43.6,3.97,20.74,1.23,106.0,Moderate
DL027,2019-01-11,254.7,345.5,19.69,30.38,49.72,90.13,1.79,7.36,18.38,0.54,1.43,,379.0,Very Poor
OD001,2019-01-22,118.98,195.88,26.6,30.29,49.1,43.36,3.41,17.2,8.82,0.0,,,301.0,Very Poor
DL002,2018-05-29,132.5,291.0,59.64,134.92,55.57,23.06,2.1,5.32,31.2,13.33,5.52,,316.0,Very Poor
DL009,2020-06-07,36.69,79.96,2.48,14.11,9.53,26.42,0.68,9.68,85.03,1.45,12.6,,131.0,Moderate
DL035,2018-10-04,95.83,238.04,16.77,31.27,30.3,31.71,1.45,9.85,42.27,5.62,,,200.0,Moderate
DL033,2018-12-07,155.04,,164.78,68.18,165.96,,1.81,4.7,25.58,5.51,15.93,,338.0,Very Poor
JH001,2019-03-10,106.54,206.88,9.58,10.1,,6.32,0.0,20.68,16.01,,,,199.0,Moderate
WB009,2020-05-05,19.33,44.63,1.29,9.56,10.86,6.24,0.31,6.14,35.89,2.59,11.72,0.59,55.0,Satisfactory
TN001,2020-01-15,36.98,,7.02,18.54,25.54,,0.46,4.18,28.9,0.04,0.09,,165.0,Moderate
BR007,2019-07-01,52.42,,27.94,40.5,27.46,,1.98,39.05,45.34,1.62,8.88,7.26,113.0,Moderate
DL020,2019-03-13,122.77,189.33,21.5,49.57,43.91,35.39,0.98,20.51,22.72,4.7,98.69,,240.0,Poor
DL031,2018-10-31,228.58,418.71,169.07,47.71,163.22,29.49,2.91,5.86,66.17,,,,399.0,Very Poor
TG004,2018-03-02,42.58,91.59,7.36,66.57,39.92,17.01,0.99,5.28,35.36,0.12,2.07,0.05,93.0,Satisfactory
MH012,2019-07-07,9.0,49.63,1.02,1.46,2.47,2.56,0.05,4.6,2.18,0.31,,,47.0,Good
TG005,2015-11-24,34.91,,5.05,17.08,21.9,,0.98,6.69,32.54,0.85,4.67,0.17,112.0,Moderate
ML001,2020-03-17,37.88,59.49,0.96,2.69,1.05,2.75,0.31,6.19,6.77,50.59,50.7,,49.0,Good
DL028,2019-01-19,221.55,221.55,55.12,122.48,109.98,76.97,2.29,21.23,472.83,13.17,149.14,,382.0,Very Poor
RJ005,2019-08-14,33.11,68.26,36.18,35.39,48.47,22.36,0.84,9.79,19.04,1.04,4.7,,86.0,Satisfactory
TG005,2015-11-25,72.43,,12.4,26.69,38.76,,1.27,7.9,26.83,0.97,4.91,0.18,124.0,Moderate
DL007,2019-09-20,31.45,73.47,12.43,34.54,46.98,,0.88,,9.06,,,,66.0,Satisfactory
DL006,2019-01-27,125.98,186.7,11.53,22.82,34.35,,2.64,,30.97,,,,249.0,Poor
UP013,2020-05-09,41.56,,2.12,12.42,8.13,,,14.82,60.26,5.2,10.51,,86.0,Satisfactory
DL023,2018-10-06,93.03,168.4,9.36,33.12,24.95,39.22,0.82,6.28,19.25,6.69,66.11,,280.0,Poor
UP012,2019-10-16,78.02,,45.45,49.02,62.43,,1.6,9.06,22.07,0.27,1.37,,159.0,Moderate
GJ001,2015-05-23,38.88,,2.18,16.28,17.74,,2.18,26.4,12.47,3.0,6.96,6.37,128.0,Moderate
KA009,2018-10-18,325.81,,2.87,15.72,18.59,14.28,0.33,11.29,,,0.33,,371.0,Very Poor
DL022,2019-01-17,360.15,457.46,78.48,76.28,104.83,30.35,2.66,15.9,1.53,5.9,55.29,,430.0,Severe
DL030,2020-06-09,71.6,153.34,15.75,9.22,12.63,,2.08,,24.12,0.06,0.09,0.02,122.0,Moderate
DL015,2019-07-08,61.99,149.76,6.67,40.73,27.11,22.24,1.43,15.99,29.34,0.36,23.82,,115.0,Moderate
DL026,2019-10-05,35.23,99.27,22.79,30.69,34.91,20.66,1.27,10.61,28.01,5.02,27.85,,103.0,Moderate
DL015,2018-09-21,53.54,138.07,7.6,36.99,25.85,34.95,1.54,12.75,29.16,,,,164.0,Moderate
DL021,2017-11-14,230.18,,15.82,56.88,42.6,,0.49,10.75,36.57,3.48,7.02,,429.0,Severe
TN003,2015-09-13,26.45,,5.34,14.0,15.17,24.6,1.18,7.07,,,,,80.0,Satisfactory
DL016,2019-08-11,17.03,54.71,11.33,37.89,29.39,23.95,1.75,11.18,17.43,0.32,7.96,,94.0,Satisfactory
GJ001,2019-02-16,44.69,,32.07,75.36,35.79,,32.07,39.99,53.96,4.1,32.37,6.98,373.0,Very Poor
HR014,2019-04-28,121.91,,11.03,9.34,6.32,,0.22,4.35,34.28,0.0,0.0,,297.0,Poor
MH005,2019-10-24,28.23,62.09,60.84,23.25,84.09,,3.42,4.57,12.1,0.07,,,121.0,Moderate
TN004,2019-02-23,20.96,,6.53,15.41,21.93,,1.13,4.51,43.54,0.0,0.0,,88.0,Satisfactory
BR007,2015-11-27,240.39,,124.65,43.46,168.01,,3.17,5.06,13.64,0.47,1.52,1.29,389.0,Very Poor
DL003,2019-01-05,284.16,406.65,48.36,52.78,67.16,41.3,2.47,18.38,45.12,13.3,70.31,,446.0,Severe
DL032,2018-04-24,154.54,424.08,19.35,73.48,37.65,43.16,1.5,11.7,63.13,1.85,1.95,,351.0,Very Poor
AP005,2016-09-03,26.75,57.16,18.67,32.96,29.98,7.5,0.79,27.0,19.97,6.09,14.76,6.54,68.0,Satisfactory
UP013,2020-04-30,48.45,,1.25,17.86,10.48,,,16.44,56.83,0.93,1.54,,92.0,Satisfactory
DL003,2019-09-13,30.81,83.5,4.04,19.53,13.69,27.31,1.07,14.81,33.96,0.53,14.31,,100.0,Satisfactory
TG005,2015-11-29,62.62,,4.53,14.96,19.29,,1.0,6.6,46.19,0.92,3.92,0.15,177.0,Moderate
AP001,2019-05-05,39.76,152.97,1.12,23.24,13.25,6.0,0.52,15.33,69.15,0.35,1.97,0.18,146.0,Moderate
MH005,2018-08-16,26.49,91.07,15.76,22.23,38.0,,1.1,11.49,41.44,0.43,,,90.0,Satisfactory
DL004,2019-10-10,80.78,170.53,18.36,30.48,48.85,,0.93,,49.6,,,,143.0,Moderate
DL033,2018-07-26,38.17,,13.95,33.98,29.23,,0.79,13.14,12.03,1.38,7.62,,81.0,Satisfactory
DL015,2020-06-07,43.1,106.22,4.18,24.53,16.44,14.25,0.63,6.23,31.86,,33.17,,111.0,Moderate
DL006,2019-11-22,160.17,233.74,20.03,21.92,41.95,,2.13,,31.64,,,,334.0,Very Poor
KA004,2020-05-17,22.06,50.25,1.58,12.44,7.84,13.73,0.49,8.0,50.62,0.92,2.09,,75.0,Satisfactory
DL026,2019-03-29,124.25,287.5,155.04,54.24,155.26,40.44,2.25,14.4,31.65,6.45,42.89,,286.0,Poor
TN005,2019-09-01,14.18,19.5,8.23,7.81,16.04,2.69,1.51,8.63,18.18,0.01,0.0,,87.0,Satisfactory
DL031,2018-04-05,155.88,324.58,89.79,103.24,176.78,39.62,2.35,34.61,39.47,51.72,35.69,,330.0,Very Poor
JH001,2017-12-24,,183.64,9.33,10.39,,6.9,0.35,41.49,23.24,,,,165.0,Moderate
WB013,2018-11-21,144.66,219.12,93.24,72.77,163.8,36.87,2.37,9.8,35.01,8.37,18.29,,319.0,Very Poor
DL017,2020-01-21,141.86,261.35,44.3,29.32,73.62,,0.94,,17.4,0.0,0.0,0.0,299.0,Poor
HR014,2018-08-04,171.29,,8.74,25.0,22.37,,0.55,6.21,16.8,0.19,,,303.0,Very Poor
DL024,2018-08-28,24.65,50.33,15.45,29.28,26.17,22.06,1.08,8.34,9.0,0.72,21.56,,76.0,Satisfactory
MH011,2020-04-25,15.46,56.15,3.45,7.27,10.73,13.85,0.1,6.52,29.6,3.64,,,57.0,Satisfactory
DL038,2019-11-23,143.85,285.81,32.32,29.0,41.78,39.96,2.02,11.25,9.87,0.56,23.7,,354.0,Very Poor
TG005,2018-10-30,48.32,,1.58,36.25,20.52,,0.41,33.38,53.84,0.98,12.15,0.07,80.0,Satisfactory
MH009,2019-11-20,100.92,257.78,40.33,65.55,105.89,27.99,0.94,1.36,40.98,12.84,,,233.0,Poor
MH007,2020-02-28,89.21,254.97,138.92,94.45,231.74,32.16,1.74,19.74,32.95,0.88,,,231.0,Poor
GJ001,2018-11-25,70.51,,25.76,98.98,37.9,,25.76,67.36,47.72,3.97,32.2,6.81,689.0,Severe
DL002,2015-12-07,359.59,605.62,119.5,196.1,260.15,227.49,2.78,14.99,29.81,3.55,10.95,,667.0,Severe
BR007,2018-01-31,272.9,,31.92,73.46,39.23,,2.83,37.73,50.43,0.62,3.12,1.93,448.0,Severe
TG005,2016-07-28,20.6,,15.03,15.87,30.9,,8.83,6.15,9.17,0.36,2.77,0.37,248.0,Poor
MH012,2020-02-08,74.34,129.62,40.74,22.17,62.91,30.63,0.69,2.58,,,,,120.0,Moderate
OD001,2019-06-05,51.53,110.34,5.5,23.39,12.97,41.06,2.17,7.39,21.96,0.0,,,117.0,Moderate
DL018,2018-05-22,96.21,260.31,48.92,96.99,71.23,24.16,1.69,20.14,23.87,5.43,7.2,,207.0,Poor
HR012,2020-06-30,51.33,142.37,2.69,11.32,7.89,3.2,0.47,5.12,79.93,2.58,1.04,2.37,153.0,Moderate
KA005,2020-01-21,,83.62,10.15,49.35,59.5,,1.65,9.58,,,,,104.0,Moderate
RJ004,2018-10-24,43.58,125.46,8.74,38.98,47.72,25.51,0.55,6.33,63.4,0.92,,,117.0,Moderate
DL023,2020-01-23,67.18,133.18,6.13,32.62,22.36,33.44,0.43,9.07,41.11,1.63,9.98,,245.0,Poor
RJ004,2019-06-19,14.82,33.63,1.69,14.5,16.16,17.89,0.71,12.29,60.63,0.21,,,75.0,Satisfactory
DL010,2018-12-21,93.66,512.8,95.35,45.12,101.76,54.32,3.07,20.08,22.91,7.02,51.06,,514.0,Severe
AP001,2020-03-31,29.86,55.8,1.39,4.52,3.54,8.81,0.28,23.12,44.17,0.08,0.33,0.1,69.0,Satisfactory
TN004,2016-02-07,80.0,,13.74,15.82,18.48,,1.0,2.67,24.41,12.26,15.87,,157.0,Moderate
DL014,2015-04-23,,,20.65,64.88,51.31,14.03,2.31,7.02,47.51,,,,,
DL005,2020-01-27,246.38,359.3,31.1,64.01,59.3,36.22,2.04,12.8,32.92,,132.83,,396.0,Very Poor
BR009,2020-01-07,127.03,246.53,77.42,81.72,159.14,35.38,2.01,8.11,3.35,1.73,2.31,9.14,275.0,Poor
AP005,2019-08-15,44.17,162.64,5.18,29.12,19.7,11.33,1.17,15.21,10.91,5.5,4.95,1.23,113.0,Moderate
RJ005,2019-08-29,34.15,58.01,8.71,19.58,17.17,32.37,0.67,9.01,35.16,0.56,2.9,,69.0,Satisfactory
DL005,2019-07-27,29.34,39.0,2.81,15.62,10.6,32.21,0.7,5.1,37.31,,104.5,,73.0,Satisfactory
DL022,2018-06-18,32.82,133.63,1.05,17.39,19.88,36.0,0.93,3.56,56.74,0.07,0.55,,169.0,Moderate
BR006,2020-06-27,7.9,65.36,,,0.0,,0.46,6.56,4.35,0.13,0.02,0.03,50.0,Good
DL027,2019-11-08,150.73,243.02,28.7,24.25,53.12,7.47,2.68,3.03,10.38,2.24,7.78,,343.0,Very Poor
KA006,2018-10-07,21.6,55.17,,27.96,,20.13,0.92,3.49,12.38,0.46,,,73.0,Satisfactory
UP014,2017-09-02,29.65,,5.69,18.72,,,1.16,4.16,23.44,1.0,2.98,,53.0,Satisfactory
DL009,2018-02-21,59.0,324.58,50.0,140.77,94.89,41.53,2.37,40.41,60.31,2.49,1.61,,276.0,Poor
DL002,2015-07-03,74.94,408.93,100.76,78.89,341.2,30.8,0.79,13.04,57.68,0.98,4.03,,349.0,Very Poor
DL023,2019-04-01,64.5,183.34,1.95,28.71,16.57,31.64,1.23,12.16,27.44,1.48,30.13,,141.0,Moderate
UP014,2015-08-01,64.2,,2.49,7.25,2.21,,1.18,5.78,49.17,0.05,0.11,,120.0,Moderate
KA006,2019-06-26,18.72,52.02,,4.82,,4.49,0.41,2.84,29.89,0.14,,,54.0,Satisfactory
HR014,2016-04-18,77.24,,9.55,43.2,19.01,,1.23,9.91,25.27,,,,144.0,Moderate
TG003,2020-06-05,15.09,38.96,1.32,5.06,3.77,7.98,0.29,5.58,11.91,0.0,0.02,0.0,29.0,Good
DL004,2019-02-13,163.04,298.1,18.31,39.96,58.26,,0.62,,34.5,,,,285.0,Poor
UP014,2015-11-26,201.23,,25.68,21.48,2.21,,20.21,8.46,,,,,426.0,Severe
TG006,2016-04-18,52.32,108.24,7.94,40.4,25.6,22.27,1.07,8.0,46.71,1.3,5.14,1.61,99.0,Satisfactory
JH001,2020-05-16,74.26,127.28,22.54,10.15,,9.11,0.97,23.69,38.76,,,,149.0,Moderate
MZ001,2020-06-27,0.16,3.16,11.69,0.07,15.41,22.42,0.02,1.08,1.29,,,,19.0,Good
TG004,2017-11-11,64.27,126.6,11.53,53.62,37.87,16.03,0.67,29.02,37.93,2.89,27.16,1.72,119.0,Moderate
DL034,2019-06-19,72.97,231.92,8.79,36.32,26.25,11.27,0.91,4.52,75.19,3.76,28.83,,190.0,Moderate
TN001,2017-11-16,50.34,,57.78,67.66,64.09,,,16.18,35.06,0.07,0.07,,96.0,Satisfactory
UP012,2015-04-03,30.16,,13.6,30.98,6.24,,2.31,16.55,11.85,1.78,0.07,,105.0,Moderate
ML001,2020-01-09,56.28,68.45,0.6,1.89,0.3,1.9,0.2,5.56,15.43,0.23,0.23,,,
DL016,2018-08-16,28.05,72.01,22.3,38.88,38.86,29.43,1.08,6.63,24.47,1.82,52.88,,91.0,Satisfactory
DL034,2020-01-19,135.71,184.81,6.77,38.08,25.64,20.16,0.77,6.68,39.28,5.14,30.83,,314.0,Very Poor
RJ006,2018-05-26,42.62,131.36,15.95,25.83,41.76,31.45,0.96,13.42,73.75,2.88,4.37,,170.0,Moderate
MH005,2018-10-04,43.4,99.57,23.44,29.79,53.24,,2.09,18.74,47.73,1.59,,,110.0,Moderate
AP005,2018-10-07,69.29,155.0,5.47,32.8,21.9,17.76,0.55,3.7,37.8,3.38,7.82,2.67,153.0,Moderate
DL021,2017-10-11,141.3,,30.41,45.06,48.03,,0.96,6.57,15.69,5.59,0.0,,316.0,Very Poor
DL026,2018-03-10,70.55,182.12,9.34,54.97,60.52,33.36,0.77,22.73,32.3,0.17,1.02,,191.0,Moderate
TN003,2016-01-24,34.43,,4.31,4.78,7.8,35.18,3.61,5.81,,,,,245.0,Poor
DL014,2020-05-05,90.03,275.1,32.46,19.81,43.24,12.11,2.97,17.75,71.73,,,,200.0,Moderate
DL007,2019-01-05,238.7,340.95,78.62,18.47,97.09,,2.29,,50.81,0.0,0.0,0.0,401.0,Severe
DL033,2018-04-26,137.73,,39.74,56.86,61.57,,1.83,20.78,44.64,7.51,22.29,,309.0,Very Poor
DL018,2019-05-17,100.42,360.03,65.61,61.34,86.13,38.28,1.48,12.96,46.35,6.74,27.44,,261.0,Poor
AP005,2019-05-08,54.82,183.91,6.11,22.26,16.8,41.26,0.64,2.01,23.67,2.06,2.71,0.42,166.0,Moderate
KA005,2018-01-05,,110.1,10.36,50.66,32.44,,1.06,5.05,,,,,100.0,Satisfactory
DL035,2020-06-22,42.88,73.67,4.65,13.27,10.85,53.05,0.8,11.81,65.53,2.83,,,110.0,Moderate
DL009,2019-03-03,50.45,81.62,13.26,23.56,23.38,22.99,1.0,13.47,19.82,1.51,28.85,,131.0,Moderate
DL028,2016-01-06,329.91,329.91,116.77,137.54,226.12,64.9,2.32,34.73,608.04,0.8,5.03,,493.0,Severe
TG003,2018-07-12,6.3,13.36,0.45,2.58,1.7,6.01,0.22,13.41,25.1,0.0,0.13,0.0,32.0,Good
UP013,2019-09-20,36.95,,4.05,21.25,14.59,,0.34,7.33,26.76,5.99,14.93,,,
KA009,2016-04-27,26.63,,4.22,28.28,18.56,19.65,1.21,9.59,,,1.21,,69.0,Satisfactory
DL027,2020-01-07,117.55,178.97,12.61,18.79,31.38,76.59,0.98,3.94,5.82,0.98,3.56,,288.0,Poor
GJ001,2018-12-29,68.29,,16.94,82.74,29.12,,16.94,61.27,51.76,4.05,32.32,6.94,379.0,Very Poor
DL038,2019-05-31,118.33,483.31,90.05,100.79,119.12,26.56,1.35,28.49,54.36,7.94,72.17,,340.0,Very Poor
DL031,2019-01-01,315.49,504.27,112.03,49.36,117.59,22.45,2.47,21.99,62.91,,,,487.0,Severe
TG002,2018-07-06,15.31,38.07,2.98,15.66,10.75,4.92,0.2,2.42,23.24,1.91,4.31,1.14,29.0,Good
DL033,2020-04-27,17.14,,7.6,14.66,13.87,,1.06,6.47,71.38,0.07,0.0,,101.0,Moderate
UP014,2019-03-17,71.88,,3.29,32.92,34.21,,1.37,10.82,37.39,0.35,7.58,,110.0,Moderate
HR014,2018-06-10,50.85,,7.77,25.38,23.51,,0.08,1.2,25.9,0.13,,,168.0,Moderate
TN003,2018-01-01,49.37,,13.27,9.88,13.22,175.58,0.0,3.69,,,,,88.0,Satisfactory
KA002,2019-12-13,19.99,,2.08,6.61,8.69,,0.49,7.23,21.7,0.0,0.0,,37.0,Good
DL013,2020-06-29,87.5,,5.35,21.9,15.75,26.06,0.77,1.99,,,,,288.0,Poor
UP015,2018-04-03,199.42,,60.04,129.86,117.57,,1.68,20.0,29.72,0.0,0.0,,307.0,Very Poor
TG001,2018-09-02,32.07,87.74,6.43,14.3,12.84,29.35,0.31,12.79,5.3,0.4,7.07,0.14,79.0,Satisfactory
TN005,2019-07-07,18.28,24.06,8.25,5.0,13.25,,1.02,9.08,17.73,0.03,0.06,,64.0,Satisfactory
KA009,2016-02-14,73.48,,1.74,29.35,17.09,15.09,1.18,4.7,,,1.18,,191.0,Moderate
KA010,2019-09-06,,37.24,4.62,6.67,11.22,,0.35,2.81,,,,,43.0,Good
DL020,2019-06-30,64.17,322.08,21.74,17.16,26.85,22.65,1.59,12.78,7.89,3.21,56.32,,322.0,Very Poor
DL018,2018-02-06,150.28,295.45,53.71,91.38,142.0,36.86,1.77,20.59,27.44,0.47,2.19,,339.0,Very Poor
DL028,2018-02-21,172.54,172.54,222.67,139.98,189.43,54.21,4.62,18.99,389.83,5.78,17.19,,399.0,Very Poor
